strategy,group,name,year,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2020,20200101-20210101,196,53.56,1.25,1.35,14.93,31.1,54.29,6.99
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2021,20210101-20220101,258,109.02,1.93,1.45,4,30.2,109.02,13.24
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2021,20210101-20220101,258,109.02,1.93,1.45,10.74,30.2,109.02,13.24
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2022,20220101-20230101,117,3.43,0.11,1.05,7,26.5,3.43,0.59
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2022,20220101-20230101,117,3.43,0.11,1.05,12.67,26.5,3.43,0.59
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2023,20230101-20240101,208,77.12,1.47,1.46,1,28.4,77.12,8.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2023,20230101-20240101,208,77.12,1.47,1.46,16.31,28.4,77.12,8.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2024,20240101-20250101,161,37.16,1.27,1.48,6,33.5,37.04,6.22
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2024,20240101-20250101,161,37.16,1.27,1.48,9.46,33.5,37.04,6.22
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2025Q1,20250101-20260401,178,52.79,1.22,1.53,5,36.0,40.50,5.24
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",2025Q1,20250101-20260401,178,52.79,1.22,1.53,13.45,36.0,40.50,5.24
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2020,20200101-20210101,196,63.86,1.42,1.41,2,31.6,64.76,7.53
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2020,20200101-20210101,196,63.86,1.42,1.41,14.52,31.6,64.76,7.53
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2021,20210101-20220101,259,98.59,1.79,1.41,6,29.7,98.59,11.77
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2021,20210101-20220101,259,98.59,1.79,1.41,10.76,29.7,98.59,11.77
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2022,20220101-20230101,117,0.07,0.00,1.00,8,25.6,0.07,0.01
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2022,20220101-20230101,117,0.07,0.00,1.00,13.98,25.6,0.07,0.01
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2023,20230101-20240101,208,81.50,1.49,1.47,9,28.8,81.50,8.80
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2023,20230101-20240101,208,81.50,1.49,1.47,16.59,28.8,81.50,8.80
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2024,20240101-20250101,162,37.94,1.30,1.49,1,34.0,37.82,6.24
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2024,20240101-20250101,162,37.94,1.30,1.49,9.41,34.0,37.82,6.24
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2025Q1,20250101-20260401,179,47.00,1.13,1.48,3,34.6,36.21,4.81
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",2025Q1,20250101-20260401,179,47.00,1.13,1.48,12.43,34.6,36.21,4.81
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2020,20200101-20210101,196,73.32,1.56,1.45,3,33.2,74.38,8.59
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2020,20200101-20210101,196,73.32,1.56,1.45,13.73,33.2,74.38,8.59
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2021,20210101-20220101,258,112.16,1.92,1.44,8,31.0,112.16,13.09
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2021,20210101-20220101,258,112.16,1.92,1.44,11.58,31.0,112.16,13.09
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2022,20220101-20230101,115,6.49,0.21,1.10,1,27.8,6.49,1.10
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2022,20220101-20230101,115,6.49,0.21,1.10,12.21,27.8,6.49,1.10
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2023,20230101-20240101,205,84.14,1.51,1.48,8,29.8,84.14,9.05
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2023,20230101-20240101,205,84.14,1.51,1.48,17.48,29.8,84.14,9.05
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2024,20240101-20250101,161,36.28,1.22,1.45,7,34.8,36.17,5.62
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2024,20240101-20250101,161,36.28,1.22,1.45,9.57,34.8,36.17,5.62
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2025Q1,20250101-20260401,178,50.92,1.17,1.50,7,36.5,39.12,4.97
V4_G8_P013,group8_stair_grid,"G8 stair 18b/-0.07 40b/-0.04",2025Q1,20250101-20260401,178,50.92,1.17,1.50,12.67,36.5,39.12,4.97
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2020,20200101-20210101,196,77.43,1.60,1.46,2,33.7,78.56,8.94
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2020,20200101-20210101,196,77.43,1.60,1.46,13.82,33.7,78.56,8.94
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2021,20210101-20220101,258,111.86,1.88,1.43,3,31.4,111.86,12.97
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2021,20210101-20220101,258,111.86,1.88,1.43,12.93,31.4,111.86,12.97
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2022,20220101-20230101,114,6.50,0.21,1.09,8,28.1,6.50,1.10
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2022,20220101-20230101,114,6.50,0.21,1.09,12.28,28.1,6.50,1.10
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2023,20230101-20240101,205,77.95,1.41,1.44,4,29.8,77.95,8.91
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2023,20230101-20240101,205,77.95,1.41,1.44,18.94,29.8,77.95,8.91
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2024,20240101-20250101,160,40.80,1.31,1.49,9,35.6,40.67,6.22
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2024,20240101-20250101,160,40.80,1.31,1.49,9.79,35.6,40.67,6.22
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2025Q1,20250101-20260401,178,48.57,1.12,1.47,2,36.5,37.38,4.87
V4_G8_P014,group8_stair_grid,"G8 stair 18b/-0.07 48b/-0.05",2025Q1,20250101-20260401,178,48.57,1.12,1.47,13.12,36.5,37.38,4.87
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2020,20200101-20210101,196,55.61,1.30,1.37,3,30.6,56.38,6.72
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2020,20200101-20210101,196,55.61,1.30,1.37,13.03,30.6,56.38,6.72
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2021,20210101-20220101,259,102.93,1.86,1.43,9,29.3,102.93,11.99
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2021,20210101-20220101,259,102.93,1.86,1.43,9.79,29.3,102.93,11.99
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2022,20220101-20230101,119,0.07,0.00,1.00,1,25.2,0.07,0.01
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2022,20220101-20230101,119,0.07,0.00,1.00,14.21,25.2,0.07,0.01
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2023,20230101-20240101,207,78.02,1.52,1.49,4,28.5,78.02,8.34
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2023,20230101-20240101,207,78.02,1.52,1.49,14.54,28.5,78.02,8.34
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2024,20240101-20250101,164,30.59,1.08,1.39,5,31.1,30.49,5.12
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2024,20240101-20250101,164,30.59,1.08,1.39,8.75,31.1,30.49,5.12
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2025Q1,20250101-20260401,180,46.42,1.12,1.48,2,33.3,35.78,4.59
V4_G8_P015,group8_stair_grid,"G8 stair 20b/-0.05 36b/-0.03",2025Q1,20250101-20260401,180,46.42,1.12,1.48,15.02,33.3,35.78,4.59
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2020,20200101-20210101,196,56.65,1.30,1.36,7,31.1,57.43,7.05
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2020,20200101-20210101,196,56.65,1.30,1.36,13.27,31.1,57.43,7.05
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2021,20210101-20220101,259,98.69,1.79,1.41,9,29.3,98.69,12.21
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2021,20210101-20220101,259,98.69,1.79,1.41,11.19,29.3,98.69,12.21
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2022,20220101-20230101,118,3.41,0.11,1.05,4,26.3,3.41,0.58
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2022,20220101-20230101,118,3.41,0.11,1.05,12.64,26.3,3.41,0.58
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2023,20230101-20240101,207,77.78,1.48,1.47,9,28.5,77.78,8.85
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2023,20230101-20240101,207,77.78,1.48,1.47,16.89,28.5,77.78,8.85
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2024,20240101-20250101,163,30.88,1.08,1.39,3,31.9,30.78,5.36
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2024,20240101-20250101,163,30.88,1.08,1.39,8.73,31.9,30.78,5.36
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2025Q1,20250101-20260401,179,45.01,1.07,1.45,0,34.6,34.73,4.60
V4_G8_P016,group8_stair_grid,"G8 stair 20b/-0.05 40b/-0.04",2025Q1,20250101-20260401,179,45.01,1.07,1.45,15.20,34.6,34.73,4.60
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2020,20200101-20210101,196,61.68,1.37,1.39,7,31.6,62.55,7.43
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2020,20200101-20210101,196,61.68,1.37,1.39,13.17,31.6,62.55,7.43
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2021,20210101-20220101,259,96.25,1.75,1.40,0,29.3,96.25,11.96
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2021,20210101-20220101,259,96.25,1.75,1.40,10.70,29.3,96.25,11.96
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2022,20220101-20230101,118,3.07,0.10,1.04,7,26.3,3.07,0.52
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2022,20220101-20230101,118,3.07,0.10,1.04,12.77,26.3,3.07,0.52
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2023,20230101-20240101,207,75.29,1.44,1.45,7,28.5,75.29,8.76
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2023,20230101-20240101,207,75.29,1.44,1.45,17.27,28.5,75.29,8.76
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2024,20240101-20250101,163,30.36,1.06,1.38,4,31.9,30.27,5.31
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2024,20240101-20250101,163,30.36,1.06,1.38,8.84,31.9,30.27,5.31
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2025Q1,20250101-20260401,179,43.63,1.04,1.44,7,34.6,33.70,4.51
V4_G8_P017,group8_stair_grid,"G8 stair 20b/-0.05 48b/-0.05",2025Q1,20250101-20260401,179,43.63,1.04,1.44,15.37,34.6,33.70,4.51
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2020,20200101-20210101,196,52.54,1.23,1.34,4,30.6,53.25,6.51
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2020,20200101-20210101,196,52.54,1.23,1.34,14.44,30.6,53.25,6.51
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2021,20210101-20220101,258,102.76,1.84,1.43,1,29.8,102.76,11.74
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2021,20210101-20220101,258,102.76,1.84,1.43,11.01,29.8,102.76,11.74
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2022,20220101-20230101,118,-0.35,-0.01,0.99,6,25.4,-0.35,-0.06
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2022,20220101-20230101,118,-0.35,-0.01,0.99,14.06,25.4,-0.35,-0.06
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2023,20230101-20240101,206,77.73,1.51,1.48,0,28.6,77.73,8.16
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2023,20230101-20240101,206,77.73,1.51,1.48,14.40,28.6,77.73,8.16
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2024,20240101-20250101,162,37.61,1.29,1.49,7,32.7,37.49,6.05
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2024,20240101-20250101,162,37.61,1.29,1.49,8.77,32.7,37.49,6.05
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2025Q1,20250101-20260401,180,45.58,1.10,1.47,2,33.3,35.15,4.46
V4_G8_P018,group8_stair_grid,"G8 stair 20b/-0.06 36b/-0.03",2025Q1,20250101-20260401,180,45.58,1.10,1.47,15.32,33.3,35.15,4.46
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2020,20200101-20210101,196,60.17,1.35,1.38,4,31.6,61.01,7.46
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2020,20200101-20210101,196,60.17,1.35,1.38,14.54,31.6,61.01,7.46
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2021,20210101-20220101,257,110.32,1.94,1.45,4,30.7,110.32,13.23
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2021,20210101-20220101,257,110.32,1.94,1.45,11.14,30.7,110.32,13.23
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2022,20220101-20230101,117,2.59,0.08,1.04,3,26.5,2.59,0.45
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2022,20220101-20230101,117,2.59,0.08,1.04,12.83,26.5,2.59,0.45
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2023,20230101-20240101,206,89.65,1.58,1.51,3,29.1,89.65,9.45
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2023,20230101-20240101,206,89.65,1.58,1.51,17.03,29.1,89.65,9.45
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2025Q1,20250101-20260401,178,52.91,1.21,1.52,3,36.5,40.59,5.07
V4_G8_P019,group8_stair_grid,"G8 stair 20b/-0.06 40b/-0.04",2025Q1,20250101-20260401,178,52.91,1.21,1.52,12.93,36.5,40.59,5.07
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2020,20200101-20210101,196,64.95,1.40,1.40,4,32.1,65.86,7.83
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2020,20200101-20210101,196,64.95,1.40,1.40,14.64,32.1,65.86,7.83
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2021,20210101-20220101,257,115.95,1.97,1.46,2,31.1,115.95,13.54
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2021,20210101-20220101,257,115.95,1.97,1.46,12.22,31.1,115.95,13.54
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2022,20220101-20230101,117,2.08,0.07,1.03,1,26.5,2.08,0.36
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2022,20220101-20230101,117,2.08,0.07,1.03,12.91,26.5,2.08,0.36
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2023,20230101-20240101,206,85.19,1.51,1.48,1,29.1,85.19,9.30
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2023,20230101-20240101,206,85.19,1.51,1.48,17.91,29.1,85.19,9.30
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2024,20240101-20250101,161,36.19,1.24,1.46,1,34.2,36.07,6.29
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2024,20240101-20250101,161,36.19,1.24,1.46,9.71,34.2,36.07,6.29
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2025Q1,20250101-20260401,178,50.85,1.17,1.50,6,36.5,39.07,5.00
V4_G8_P020,group8_stair_grid,"G8 stair 20b/-0.06 44b/-0.05",2025Q1,20250101-20260401,178,50.85,1.17,1.50,13.16,36.5,39.07,5.00
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2020,20200101-20210101,196,62.81,1.41,1.39,1,32.1,63.69,7.90
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2020,20200101-20210101,196,62.81,1.41,1.39,13.81,32.1,63.69,7.90
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2021,20210101-20220101,257,115.04,1.96,1.46,6,31.1,115.04,13.12
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2021,20210101-20220101,257,115.04,1.96,1.46,11.66,31.1,115.04,13.12
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2022,20220101-20230101,115,7.00,0.22,1.10,3,27.8,7.00,1.17
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2022,20220101-20230101,115,7.00,0.22,1.10,12.43,27.8,7.00,1.17
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2023,20230101-20240101,205,74.94,1.44,1.46,1,29.3,74.94,8.39
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2023,20230101-20240101,205,74.94,1.44,1.46,16.41,29.3,74.94,8.39
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2024,20240101-20250101,161,37.36,1.26,1.47,5,34.2,37.24,5.76
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2024,20240101-20250101,161,37.36,1.26,1.47,9.75,34.2,37.24,5.76
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2025Q1,20250101-20260401,178,48.78,1.13,1.48,5,36.0,37.53,4.72
V4_G8_P021,group8_stair_grid,"G8 stair 20b/-0.07 36b/-0.04",2025Q1,20250101-20260401,178,48.78,1.13,1.48,14.15,36.0,37.53,4.72
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2020,20200101-20210101,196,77.28,1.60,1.46,6,33.7,78.41,8.92
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2020,20200101-20210101,196,77.28,1.60,1.46,13.96,33.7,78.41,8.92
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2021,20210101-20220101,257,107.90,1.86,1.43,3,31.1,107.90,13.03
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2021,20210101-20220101,257,107.90,1.86,1.43,12.73,31.1,107.90,13.03
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2022,20220101-20230101,115,5.80,0.18,1.08,6,27.8,5.80,0.99
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2022,20220101-20230101,115,5.80,0.18,1.08,12.56,27.8,5.80,0.99
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2023,20230101-20240101,205,80.25,1.45,1.45,6,29.8,80.25,8.99
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2023,20230101-20240101,205,80.25,1.45,1.45,18.46,29.8,80.25,8.99
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2024,20240101-20250101,161,35.09,1.19,1.43,4,34.8,34.98,5.64
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2024,20240101-20250101,161,35.09,1.19,1.43,9.84,34.8,34.98,5.64
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2025Q1,20250101-20260401,178,48.51,1.12,1.47,5,36.5,37.33,4.77
V4_G8_P022,group8_stair_grid,"G8 stair 20b/-0.07 40b/-0.05",2025Q1,20250101-20260401,178,48.51,1.12,1.47,13.45,36.5,37.33,4.77
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2020,20200101-20210101,196,75.50,1.60,1.46,1,33.2,76.59,8.47
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2020,20200101-20210101,196,75.50,1.60,1.46,13.51,33.2,76.59,8.47
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2021,20210101-20220101,258,118.22,1.97,1.46,0,31.4,118.22,12.66
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2021,20210101-20220101,258,118.22,1.97,1.46,11.10,31.4,118.22,12.66
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2022,20220101-20230101,115,3.76,0.12,1.06,5,27.0,3.76,0.61
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2022,20220101-20230101,115,3.76,0.12,1.06,13.65,27.0,3.76,0.61
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2023,20230101-20240101,205,76.09,1.42,1.44,4,29.8,76.09,8.28
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2023,20230101-20240101,205,76.09,1.42,1.44,17.74,29.8,76.09,8.28
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2024,20240101-20250101,161,42.76,1.37,1.52,3,35.4,42.62,6.25
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2024,20240101-20250101,161,42.76,1.37,1.52,9.73,35.4,42.62,6.25
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2025Q1,20250101-20260401,178,46.97,1.10,1.46,0,35.4,36.19,4.55
V4_G8_P023,group8_stair_grid,"G8 stair 20b/-0.07 48b/-0.03",2025Q1,20250101-20260401,178,46.97,1.10,1.46,13.60,35.4,36.19,4.55
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2020,20200101-20210101,196,53.43,1.26,1.35,1,30.6,54.16,6.57
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2020,20200101-20210101,196,53.43,1.26,1.35,13.41,30.6,54.16,6.57
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2021,20210101-20220101,258,93.56,1.72,1.40,3,29.1,93.56,11.10
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2021,20210101-20220101,258,93.56,1.72,1.40,10.53,29.1,93.56,11.10
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2022,20220101-20230101,117,4.90,0.16,1.07,9,26.5,4.90,0.79
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2022,20220101-20230101,117,4.90,0.16,1.07,14.99,26.5,4.90,0.79
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2023,20230101-20240101,207,73.06,1.44,1.45,3,28.5,73.06,8.09
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2023,20230101-20240101,207,73.06,1.44,1.45,15.83,28.5,73.06,8.09
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2024,20240101-20250101,164,32.57,1.14,1.42,6,31.7,32.46,5.52
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2024,20240101-20250101,164,32.57,1.14,1.42,9.06,31.7,32.46,5.52
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2025Q1,20250101-20260401,180,42.55,1.03,1.43,1,33.3,32.90,4.21
V4_G8_P024,group8_stair_grid,"G8 stair 22b/-0.05 40b/-0.03",2025Q1,20250101-20260401,180,42.55,1.03,1.43,15.41,33.3,32.90,4.21
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2020,20200101-20210101,196,61.96,1.38,1.39,6,31.6,62.83,7.48
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2020,20200101-20210101,196,61.96,1.38,1.39,13.46,31.6,62.83,7.48
V4_G8_P025,group8_stair_grid,"G8 stair 22b/-0.05 44b/-0.04",2021,20210101-20220101,258,91.98,1.69,1.38,2,29.5,91.98,11.42
