strategy,group,name,trades,avg_profit_pct,tot_profit_usdt,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino,params
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",1080,1.05,11339.905,1133.99,1.07,1.43,1,31.4,49.60,3.53,"{""slope_period"":5,""threshold"":0.002,""stair"":true}"
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",1109,1.1185,12403.958,1240.40,1.11,1.44,12.83,31.4,51.60,3.57,"{""slope_period"":3,""threshold"":0.001,""stair"":true}"
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",1068,1.0795,11528.851,1152.89,0.99,1.37,8,33.4,49.97,3.08,"{""slope_period"":5,""threshold"":0.002,""stair"":false}"
V4_G3_P003,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=False",1096,1.0729,11759.04,1175.90,0.98,1.36,15.09,33.3,50.40,2.95,"{""slope_period"":3,""threshold"":0.001,""stair"":false}"
V4_G3_P004,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=True",1041,0.932,9701.826,970.18,0.96,1.39,13.13,30.7,46.22,3.25,"{""slope_period"":3,""threshold"":0.002,""stair"":true}"
V4_G3_P012,group3_ema_slope,"G3 EMA slope p=5 th=0.003 stair=True",FAILED,,,,,,,,,,"{""slope_period"":5,""threshold"":0.003,""stair"":true}"
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",1028,1.0122,10405.286,1040.53,0.91,1.35,14.44,33.0,47.72,2.87,"{""slope_period"":3,""threshold"":0.002,""stair"":false}"
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",1114,1.1824,13172.202,1317.22,1.15,1.46,7,31.6,52.96,3.66,"{""slope_period"":8,""threshold"":0.0005,""stair"":true}"
V4_G3_P006,group3_ema_slope,"G3 EMA slope p=3 th=0.003 stair=True",915,0.8274,7570.457,757.05,0.94,1.43,12.52,30.4,41.11,3.40,"{""slope_period"":3,""threshold"":0.003,""stair"":true}"
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",1110,1.1928,13239.858,1323.99,1.16,1.46,6,31.5,53.08,3.67,"{""slope_period"":8,""threshold"":0.001,""stair"":true}"
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",1098,1.1475,12599.152,1259.92,1.03,1.38,0,33.4,51.95,3.08,"{""slope_period"":8,""threshold"":0.001,""stair"":false}"
V4_G3_P007,group3_ema_slope,"G3 EMA slope p=5 th=0.0005 stair=True",1115,1.1681,13024.151,1302.42,1.15,1.46,13.05,31.6,52.70,3.66,"{""slope_period"":5,""threshold"":0.0005,""stair"":true}"
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",1110,1.1636,12916.214,1291.62,1.14,1.45,13.07,31.5,52.51,3.64,"{""slope_period"":5,""threshold"":0.001,""stair"":true}"
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",1103,1.1233,12389.899,1238.99,1.10,1.44,4,31.4,51.57,3.56,"{""slope_period"":8,""threshold"":0.002,""stair"":true}"
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",1089,1.1142,12133.706,1213.37,0.99,1.37,0,33.3,51.10,3.03,"{""slope_period"":8,""threshold"":0.002,""stair"":false}"
V4_G3_P009,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=False",1098,1.1083,12168.794,1216.88,1.00,1.37,15.30,33.4,51.17,3.01,"{""slope_period"":5,""threshold"":0.001,""stair"":false}"
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",1056,1.0065,10628.191,1062.82,1.04,1.42,1,30.8,48.18,3.49,"{""slope_period"":8,""threshold"":0.003,""stair"":true}"
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",1080,1.05,11339.905,1133.99,1.07,1.43,12.21,31.4,49.60,3.53,"{""slope_period"":5,""threshold"":0.002,""stair"":true}"
V4_G4_P001,group4_1h_confirm,"G4 1H 1h_only adx1h>0 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":0,""stair"":true}"
V4_G4_P002,group4_1h_confirm,"G4 1H 1h_only adx1h>0 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":0,""stair"":false}"
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",1068,1.0795,11528.851,1152.89,0.99,1.37,14.58,33.4,49.97,3.08,"{""slope_period"":5,""threshold"":0.002,""stair"":false}"
V4_G4_P003,group4_1h_confirm,"G4 1H 1h_only adx1h>25 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":25,""stair"":true}"
V4_G4_P004,group4_1h_confirm,"G4 1H 1h_only adx1h>25 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":25,""stair"":false}"
V4_G3_P012,group3_ema_slope,"G3 EMA slope p=5 th=0.003 stair=True",1009,0.748,7546.926,754.69,0.87,1.34,14.16,30.1,41.05,3.20,"{""slope_period"":5,""threshold"":0.003,""stair"":true}"
V4_G4_P005,group4_1h_confirm,"G4 1H 1h_only adx1h>30 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":30,""stair"":true}"
V4_G4_P006,group4_1h_confirm,"G4 1H 1h_only adx1h>30 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":30,""stair"":false}"
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",1114,1.1824,13172.202,1317.22,1.15,1.46,13.07,31.6,52.96,3.66,"{""slope_period"":8,""threshold"":0.0005,""stair"":true}"
V4_G4_P007,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>0 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":0,""stair"":true}"
V4_G4_P008,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>0 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":0,""stair"":false}"
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",1110,1.1928,13239.858,1323.99,1.16,1.46,13.06,31.5,53.08,3.67,"{""slope_period"":8,""threshold"":0.001,""stair"":true}"
V4_G4_P009,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>25 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":25,""stair"":true}"
V4_G4_P010,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>25 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":25,""stair"":false}"
V4_G4_P011,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>30 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":30,""stair"":true}"
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",1098,1.1475,12599.152,1259.92,1.03,1.38,15.30,33.4,51.95,3.08,"{""slope_period"":8,""threshold"":0.001,""stair"":false}"
V4_G4_P012,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>30 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":30,""stair"":false}"
V4_G4_P013,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>0 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":0,""stair"":true}"
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",1103,1.1233,12389.899,1238.99,1.10,1.44,12.24,31.4,51.57,3.56,"{""slope_period"":8,""threshold"":0.002,""stair"":true}"
V4_G4_P014,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>0 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":0,""stair"":false}"
V4_G4_P015,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>25 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":25,""stair"":true}"
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",1089,1.1142,12133.706,1213.37,0.99,1.37,14.20,33.3,51.10,3.03,"{""slope_period"":8,""threshold"":0.002,""stair"":false}"
V4_G4_P016,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>25 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":25,""stair"":false}"
V4_G4_P017,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>30 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":30,""stair"":true}"
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",1056,1.0065,10628.191,1062.82,1.04,1.42,11.81,30.8,48.18,3.49,"{""slope_period"":8,""threshold"":0.003,""stair"":true}"
V4_G4_P018,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>30 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":30,""stair"":false}"
V4_G4_P001,group4_1h_confirm,"G4 1H 1h_only adx1h>0 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":0,""stair"":true}"
V4_G4_P002,group4_1h_confirm,"G4 1H 1h_only adx1h>0 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":0,""stair"":false}"
V4_G5_P001,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.3 stair=True",1309,0.1863,2438.443,243.84,0.70,1.22,7,58.1,21.89,2.43,"{""min_profit"":0.05,""keep_ratio"":0.3,""stair"":true}"
V4_G4_P003,group4_1h_confirm,"G4 1H 1h_only adx1h>25 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":25,""stair"":true}"
V4_G4_P004,group4_1h_confirm,"G4 1H 1h_only adx1h>25 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":25,""stair"":false}"
V4_G5_P002,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.5 stair=True",1289,0.1911,2463.776,246.38,0.71,1.22,7,54.2,22.04,2.55,"{""min_profit"":0.05,""keep_ratio"":0.5,""stair"":true}"
V4_G4_P005,group4_1h_confirm,"G4 1H 1h_only adx1h>30 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":30,""stair"":true}"
V4_G4_P006,group4_1h_confirm,"G4 1H 1h_only adx1h>30 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_only"",""h1_adx_min"":30,""stair"":false}"
V4_G5_P003,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.7 stair=True",1251,0.2756,3447.553,344.76,0.85,1.26,0,50.8,27.03,2.79,"{""min_profit"":0.05,""keep_ratio"":0.7,""stair"":true}"
V4_G4_P007,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>0 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":0,""stair"":true}"
V4_G4_P008,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>0 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":0,""stair"":false}"
V4_G5_P004,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.3 stair=True",1322,0.1289,1704.241,170.42,0.64,1.18,0,55.5,17.29,2.38,"{""min_profit"":0.08,""keep_ratio"":0.3,""stair"":true}"
V4_G4_P009,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>25 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":25,""stair"":true}"
V4_G4_P010,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>25 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":25,""stair"":false}"
V4_G5_P005,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.5 stair=True",1286,0.1724,2217.547,221.75,0.75,1.21,5,51.1,20.60,2.61,"{""min_profit"":0.08,""keep_ratio"":0.5,""stair"":true}"
V4_G4_P011,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>30 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":30,""stair"":true}"
V4_G4_P012,group4_1h_confirm,"G4 1H 1h_and_4h adx1h>30 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_and_4h"",""h1_adx_min"":30,""stair"":false}"
V4_G5_P006,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.7 stair=True",1248,0.2673,3336.183,333.62,0.86,1.25,6,48.0,26.51,2.78,"{""min_profit"":0.08,""keep_ratio"":0.7,""stair"":true}"
V4_G4_P013,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>0 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":0,""stair"":true}"
V4_G4_P014,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>0 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":0,""stair"":false}"
V4_G5_P007,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.3 stair=True",1317,0.1064,1400.855,140.09,0.58,1.16,6,53.5,15.07,2.24,"{""min_profit"":0.1,""keep_ratio"":0.3,""stair"":true}"
V4_G4_P015,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>25 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":25,""stair"":true}"
V4_G5_P008,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.5 stair=True",1281,0.1433,1835.275,183.53,0.69,1.18,6,48.8,18.18,2.60,"{""min_profit"":0.1,""keep_ratio"":0.5,""stair"":true}"
V4_G4_P016,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>25 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":25,""stair"":false}"
V4_G4_P017,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>30 stair=True",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":30,""stair"":true}"
V4_G5_P009,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.7 stair=True",1243,0.2266,2816.098,281.61,0.84,1.23,8,44.2,23.95,2.93,"{""min_profit"":0.1,""keep_ratio"":0.7,""stair"":true}"
V4_G4_P018,group4_1h_confirm,"G4 1H 1h_or_4h adx1h>30 stair=False",0,0,0,0,0,0,0,0,0,0,"{""mode"":""1h_or_4h"",""h1_adx_min"":30,""stair"":false}"
V4_G5_P010,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.3 stair=True",1304,0.0909,1185.363,118.54,0.56,1.14,8,49.7,13.35,2.19,"{""min_profit"":0.15,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P001,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.3 stair=True",1309,0.1863,2438.443,243.84,0.70,1.22,15.07,58.1,21.89,2.43,"{""min_profit"":0.05,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P002,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.5 stair=True",1289,0.1911,2463.776,246.38,0.71,1.22,14.87,54.2,22.04,2.55,"{""min_profit"":0.05,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P011,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.5 stair=True",1253,0.1303,1632.42,163.24,0.64,1.16,8,43.2,16.78,2.40,"{""min_profit"":0.15,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P003,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.7 stair=True",1251,0.2756,3447.553,344.76,0.85,1.26,13.10,50.8,27.03,2.79,"{""min_profit"":0.05,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P012,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.7 stair=True",1214,0.2135,2592.019,259.20,0.70,1.19,8,38.6,22.75,2.52,"{""min_profit"":0.15,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P004,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.3 stair=True",1322,0.1289,1704.241,170.42,0.64,1.18,12.20,55.5,17.29,2.38,"{""min_profit"":0.08,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P013,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.3 stair=True",1282,0.1327,1701.68,170.17,0.70,1.18,6,47.6,17.27,2.60,"{""min_profit"":0.2,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P005,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.5 stair=True",1286,0.1724,2217.547,221.75,0.75,1.21,12.35,51.1,20.60,2.61,"{""min_profit"":0.08,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P014,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.5 stair=True",1226,0.1745,2139.633,213.96,0.69,1.18,2,39.4,20.13,2.54,"{""min_profit"":0.2,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P006,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.7 stair=True",1248,0.2673,3336.183,333.62,0.86,1.25,13.46,48.0,26.51,2.78,"{""min_profit"":0.08,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P015,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.7 stair=True",1183,0.286,3383.567,338.36,0.85,1.25,3,35.2,26.73,2.87,"{""min_profit"":0.2,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P007,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.3 stair=True",1317,0.1064,1400.855,140.09,0.58,1.16,15.06,53.5,15.07,2.24,"{""min_profit"":0.1,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P016,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.5 stair=False",1284,0.1632,2095.762,209.58,0.62,1.18,6,56.5,19.86,2.15,"{""min_profit"":0.05,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P008,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.5 stair=True",1281,0.1433,1835.275,183.53,0.69,1.18,12.66,48.8,18.18,2.60,"{""min_profit"":0.1,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P017,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.7 stair=False",1243,0.2404,2988.071,298.81,0.74,1.22,9,53.1,24.82,2.37,"{""min_profit"":0.05,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P009,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.7 stair=True",1243,0.2266,2816.098,281.61,0.84,1.23,13.08,44.2,23.95,2.93,"{""min_profit"":0.1,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P018,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.5 stair=False",1280,0.1424,1823.15,182.31,0.62,1.17,3,53.3,18.10,2.13,"{""min_profit"":0.08,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P010,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.3 stair=True",1304,0.0909,1185.363,118.54,0.56,1.14,19.68,49.7,13.35,2.19,"{""min_profit"":0.15,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P019,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.7 stair=False",1242,0.2195,2725.992,272.60,0.72,1.20,5,50.2,23.47,2.24,"{""min_profit"":0.08,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P011,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.5 stair=True",1253,0.1303,1632.42,163.24,0.64,1.16,15.48,43.2,16.78,2.40,"{""min_profit"":0.15,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P020,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.5 stair=False",1275,0.1145,1460.132,146.01,0.55,1.14,8,51.1,15.52,2.02,"{""min_profit"":0.1,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P012,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.7 stair=True",1214,0.2135,2592.019,259.20,0.70,1.19,15.18,38.6,22.75,2.52,"{""min_profit"":0.15,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P021,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.7 stair=False",1235,0.1866,2304.005,230.40,0.68,1.18,3,46.5,21.12,2.22,"{""min_profit"":0.1,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P013,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.3 stair=True",1282,0.1327,1701.68,170.17,0.70,1.18,14.86,47.6,17.27,2.60,"{""min_profit"":0.2,""keep_ratio"":0.3,""stair"":true}"
V4_G5_P022,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.5 stair=False",1246,0.1098,1367.469,136.75,0.52,1.13,1,45.4,14.81,1.86,"{""min_profit"":0.15,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P014,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.5 stair=True",1226,0.1745,2139.633,213.96,0.69,1.18,15.92,39.4,20.13,2.54,"{""min_profit"":0.2,""keep_ratio"":0.5,""stair"":true}"
V4_G5_P023,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.7 stair=False",1210,0.189,2286.494,228.65,0.58,1.15,0,40.7,21.01,2.04,"{""min_profit"":0.15,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P015,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.7 stair=True",1183,0.286,3383.567,338.36,0.85,1.25,16.03,35.2,26.73,2.87,"{""min_profit"":0.2,""keep_ratio"":0.7,""stair"":true}"
V4_G5_P024,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.5 stair=False",1221,0.1504,1836.544,183.65,0.57,1.14,4,41.4,18.19,2.06,"{""min_profit"":0.2,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P016,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.5 stair=False",1284,0.1632,2095.762,209.58,0.62,1.18,18.26,56.5,19.86,2.15,"{""min_profit"":0.05,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P025,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.7 stair=False",1176,0.2665,3134.085,313.41,0.73,1.20,0,37.2,25.55,2.41,"{""min_profit"":0.2,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P017,group5_profit_giveback,"G5 giveback mp=0.05 kr=0.7 stair=False",1243,0.2404,2988.071,298.81,0.74,1.22,16.29,53.1,24.82,2.37,"{""min_profit"":0.05,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P018,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.5 stair=False",1280,0.1424,1823.15,182.31,0.62,1.17,16.03,53.3,18.10,2.13,"{""min_profit"":0.08,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P019,group5_profit_giveback,"G5 giveback mp=0.08 kr=0.7 stair=False",1242,0.2195,2725.992,272.60,0.72,1.20,17.55,50.2,23.47,2.24,"{""min_profit"":0.08,""keep_ratio"":0.7,""stair"":false}"
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",1115,1.0812,12055.332,1205.53,1.13,1.44,6,31.3,50.96,3.62,"{""lookback"":50,""dc_short"":14,""dc_long"":25,""atr_pct_threshold"":0.3}"
V4_G5_P020,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.5 stair=False",1275,0.1145,1460.132,146.01,0.55,1.14,16.48,51.1,15.52,2.02,"{""min_profit"":0.1,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P021,group5_profit_giveback,"G5 giveback mp=0.1 kr=0.7 stair=False",1235,0.1866,2304.005,230.40,0.68,1.18,18.03,46.5,21.12,2.22,"{""min_profit"":0.1,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P022,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.5 stair=False",1246,0.1098,1367.469,136.75,0.52,1.13,19.11,45.4,14.81,1.86,"{""min_profit"":0.15,""keep_ratio"":0.5,""stair"":false}"
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",1118,1.1357,12697.573,1269.76,1.14,1.45,7,31.4,52.13,3.62,"{""lookback"":50,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.5}"
V4_G5_P023,group5_profit_giveback,"G5 giveback mp=0.15 kr=0.7 stair=False",1210,0.189,2286.494,228.65,0.58,1.15,17.50,40.7,21.01,2.04,"{""min_profit"":0.15,""keep_ratio"":0.7,""stair"":false}"
V4_G5_P024,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.5 stair=False",1221,0.1504,1836.544,183.65,0.57,1.14,19.34,41.4,18.19,2.06,"{""min_profit"":0.2,""keep_ratio"":0.5,""stair"":false}"
V4_G5_P025,group5_profit_giveback,"G5 giveback mp=0.2 kr=0.7 stair=False",1176,0.2665,3134.085,313.41,0.73,1.20,18.90,37.2,25.55,2.41,"{""min_profit"":0.2,""keep_ratio"":0.7,""stair"":false}"
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",1117,1.2138,13558.672,1355.87,1.16,1.46,7,31.6,53.62,3.61,"{""lookback"":50,""dc_short"":16,""dc_long"":40,""atr_pct_threshold"":0.7}"
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",1115,1.0812,12055.332,1205.53,1.13,1.44,12.76,31.3,50.96,3.62,"{""lookback"":50,""dc_short"":14,""dc_long"":25,""atr_pct_threshold"":0.3}"
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",1110,1.0984,12192.155,1219.22,1.14,1.45,4,31.4,51.21,3.65,"{""lookback"":100,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.3}"
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",1118,1.1357,12697.573,1269.76,1.14,1.45,12.17,31.4,52.13,3.62,"{""lookback"":50,""dc_short"":14,""dc_long"":40,""atr_pct_threshold"":0.5}"
V4_G6_P005,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=35 th=0.5",1103,1.278,14096.365,1409.64,1.16,1.48,4,31.7,54.52,3.58,"{""lookback"":100,""dc_short"":16,""dc_long"":35,""atr_pct_threshold"":0.5}"
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",1117,1.2138,13558.672,1355.87,1.16,1.46,12.17,31.6,53.62,3.61,"{""lookback"":50,""dc_short"":16,""dc_long"":40,""atr_pct_threshold"":0.7}"
V4_G6_P006,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.5",1115,1.1203,12491.452,1249.15,1.13,1.45,5,31.4,51.76,3.60,"{""lookback"":100,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.5}"
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",1110,1.0984,12192.155,1219.22,1.14,1.45,13.44,31.4,51.21,3.65,"{""lookback"":100,""dc_short"":14,""dc_long"":30,""atr_pct_threshold"":0.3}"
