strategy,group,name,window,phase,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,cagr,sortino
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W2,train,20210101-20240101,565,294.43,1.13,1.39,15.34,58.00,5.62
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W2,test,20240101-20250101,157,30.59,1.09,1.41,0,30.50,5.37
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W2,test,20240101-20250101,157,30.59,1.09,1.41,11.50,30.50,5.37
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W3,train,20220101-20250101,466,143.61,0.95,1.38,6,34.52,4.87
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W3,train,20220101-20250101,466,143.61,0.95,1.38,15.36,34.52,4.87
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W3,test,20250101-20260401,167,48.89,1.11,1.50,1,37.62,4.92
V4_G3_P010,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=True",W3,test,20250101-20260401,167,48.89,1.11,1.50,11.91,37.62,4.92
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W1,train,20200101-20230101,568,244.85,1.00,1.31,5,51.31,4.64
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W1,train,20200101-20230101,568,244.85,1.00,1.31,12.85,51.31,4.64
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W1,test,20230101-20240101,202,89.28,1.55,1.51,4,89.28,9.48
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W1,test,20230101-20240101,202,89.28,1.55,1.51,16.24,89.28,9.48
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W2,train,20210101-20240101,576,307.33,1.17,1.40,7,59.70,5.71
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W2,train,20210101-20240101,576,307.33,1.17,1.40,16.27,59.70,5.71
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W2,test,20240101-20250101,161,38.96,1.32,1.50,2,38.83,6.52
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W2,test,20240101-20250101,161,38.96,1.32,1.50,9.52,38.83,6.52
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W3,train,20220101-20250101,480,170.38,1.07,1.43,2,39.27,5.36
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W3,train,20220101-20250101,480,170.38,1.07,1.43,16.22,39.27,5.36
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W3,test,20250101-20260401,178,46.69,1.10,1.46,9,35.98,4.76
V4_G3_P002,group3_ema_slope,"G3 EMA slope p=3 th=0.001 stair=True",W3,test,20250101-20260401,178,46.69,1.10,1.46,12.59,35.98,4.76
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W1,train,20200101-20230101,553,301.93,1.05,1.33,0,59.27,4.46
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W1,train,20200101-20230101,553,301.93,1.05,1.33,13.30,59.27,4.46
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W1,test,20230101-20240101,195,69.00,1.24,1.39,6,69.00,7.70
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W1,test,20230101-20240101,195,69.00,1.24,1.39,18.26,69.00,7.70
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W2,train,20210101-20240101,558,281.38,1.04,1.35,5,56.24,4.91
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W2,train,20210101-20240101,558,281.38,1.04,1.35,18.35,56.24,4.91
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W2,test,20240101-20250101,156,25.59,0.87,1.30,5,25.52,3.80
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W2,test,20240101-20250101,156,25.59,0.87,1.30,13.75,25.52,3.80
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W3,train,20220101-20250101,461,127.10,0.81,1.31,0,31.41,3.85
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W3,train,20220101-20250101,461,127.10,0.81,1.31,18.40,31.41,3.85
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W3,test,20250101-20260401,164,46.20,1.03,1.46,9,35.62,4.13
V4_G3_P011,group3_ema_slope,"G3 EMA slope p=5 th=0.002 stair=False",W3,test,20250101-20260401,164,46.20,1.03,1.46,14.19,35.62,4.13
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W1,train,20200101-20230101,539,299.30,1.06,1.35,9,58.92,4.62
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W1,train,20200101-20230101,539,299.30,1.06,1.35,13.29,58.92,4.62
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W1,test,20230101-20240101,184,73.27,1.28,1.43,7,73.27,8.45
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W1,test,20230101-20240101,184,73.27,1.28,1.43,18.37,73.27,8.45
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W2,train,20210101-20240101,538,306.33,1.08,1.38,3,59.57,5.11
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W2,train,20210101-20240101,538,306.33,1.08,1.38,18.33,59.57,5.11
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W2,test,20240101-20250101,153,18.13,0.63,1.21,5,18.08,2.74
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W2,test,20240101-20250101,153,18.13,0.63,1.21,13.65,18.08,2.74
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W3,train,20220101-20250101,442,123.14,0.76,1.30,6,30.64,3.62
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W3,train,20220101-20250101,442,123.14,0.76,1.30,18.36,30.64,3.62
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W3,test,20250101-20260401,152,39.95,0.88,1.41,14.06,30.95,3.59
V4_G3_P005,group3_ema_slope,"G3 EMA slope p=3 th=0.002 stair=False",W3,test,20250101-20260401,152,39.95,0.88,1.41,6,30.95,3.59
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W1,train,20200101-20230101,569,249.94,1.02,1.32,12.86,52.05,4.72
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W1,train,20200101-20230101,569,249.94,1.02,1.32,6,52.05,4.72
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W1,test,20230101-20240101,206,89.65,1.58,1.51,3,89.65,9.45
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W1,test,20230101-20240101,206,89.65,1.58,1.51,17.03,89.65,9.45
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W2,train,20210101-20240101,579,312.90,1.18,1.41,2,60.43,5.71
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W2,train,20210101-20240101,579,312.90,1.18,1.41,17.02,60.43,5.71
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,9.52,38.81,6.52
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,2,38.81,6.52
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W3,train,20220101-20250101,483,173.52,1.08,1.43,17.02,39.81,5.36
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W3,train,20220101-20250101,483,173.52,1.08,1.43,2,39.81,5.36
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W3,test,20250101-20260401,178,52.91,1.21,1.52,12.93,40.59,5.07
V4_G3_P013,group3_ema_slope,"G3 EMA slope p=8 th=0.0005 stair=True",W3,test,20250101-20260401,178,52.91,1.21,1.52,3,40.59,5.07
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W1,train,20200101-20230101,568,246.10,1.01,1.32,5,51.49,4.71
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W1,train,20200101-20230101,568,246.10,1.01,1.32,12.85,51.49,4.71
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W1,test,20230101-20240101,205,91.58,1.60,1.52,3,91.58,9.56
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W1,test,20230101-20240101,205,91.58,1.60,1.52,17.03,91.58,9.56
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W2,train,20210101-20240101,578,317.54,1.20,1.41,2,61.03,5.76
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W2,train,20210101-20240101,578,317.54,1.20,1.41,17.02,61.03,5.76
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W2,test,20240101-20250101,161,37.55,1.29,1.48,9.52,37.43,6.31
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W2,test,20240101-20250101,161,37.55,1.29,1.48,2,37.43,6.31
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W3,train,20220101-20250101,482,175.61,1.09,1.43,17.02,40.16,5.37
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W3,train,20220101-20250101,482,175.61,1.09,1.43,2,40.16,5.37
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W3,test,20250101-20260401,176,54.27,1.23,1.54,1,41.59,5.16
V4_G3_P014,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=True",W3,test,20250101-20260401,176,54.27,1.23,1.54,12.91,41.59,5.16
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W1,train,20200101-20230101,560,307.25,1.08,1.34,0,59.97,4.62
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W1,train,20200101-20230101,560,307.25,1.08,1.34,13.30,59.97,4.62
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W1,test,20230101-20240101,204,71.48,1.29,1.39,0,71.48,7.73
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W1,test,20230101-20240101,204,71.48,1.29,1.39,20.40,71.48,7.73
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W2,train,20210101-20240101,570,295.66,1.07,1.35,0,58.16,4.91
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W2,train,20210101-20240101,570,295.66,1.07,1.35,20.40,58.16,4.91
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W2,test,20240101-20250101,160,33.45,1.07,1.37,1,33.34,4.66
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W2,test,20240101-20250101,160,33.45,1.07,1.37,10.51,33.34,4.66
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W3,train,20220101-20250101,476,151.83,0.92,1.34,5,36.01,4.17
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W3,train,20220101-20250101,476,151.83,0.92,1.34,20.45,36.01,4.17
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W3,test,20250101-20260401,174,46.25,1.05,1.44,4,35.65,3.97
V4_G3_P015,group3_ema_slope,"G3 EMA slope p=8 th=0.001 stair=False",W3,test,20250101-20260401,174,46.25,1.05,1.44,14.84,35.65,3.97
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W1,train,20200101-20230101,568,245.18,1.00,1.31,5,51.36,4.64
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W1,train,20200101-20230101,568,245.18,1.00,1.31,12.85,51.36,4.64
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W1,test,20230101-20240101,204,92.36,1.61,1.52,3,92.36,9.61
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W1,test,20230101-20240101,204,92.36,1.61,1.52,16.63,92.36,9.61
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W2,train,20210101-20240101,578,314.74,1.19,1.41,16.68,60.67,5.76
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W2,train,20210101-20240101,578,314.74,1.19,1.41,8,60.67,5.76
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W2,test,20240101-20250101,161,37.55,1.29,1.48,9.52,37.43,6.31
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W2,test,20240101-20250101,161,37.55,1.29,1.48,2,37.43,6.31
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W3,train,20220101-20250101,482,173.14,1.08,1.43,2,39.74,5.35
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W3,train,20220101-20250101,482,173.14,1.08,1.43,16.72,39.74,5.35
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W3,test,20250101-20260401,177,51.28,1.19,1.51,3,39.38,5.01
V4_G3_P008,group3_ema_slope,"G3 EMA slope p=5 th=0.001 stair=True",W3,test,20250101-20260401,177,51.28,1.19,1.51,12.73,39.38,5.01
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W1,train,20200101-20230101,565,251.98,1.02,1.32,12.86,52.35,4.76
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W1,train,20200101-20230101,565,251.98,1.02,1.32,6,52.35,4.76
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W1,test,20230101-20240101,202,90.83,1.58,1.52,7,90.83,9.41
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W1,test,20230101-20240101,202,90.83,1.58,1.52,15.37,90.83,9.41
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W2,train,20210101-20240101,574,317.76,1.19,1.41,15.37,61.06,5.72
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W2,train,20210101-20240101,574,317.76,1.19,1.41,7,61.06,5.72
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W2,test,20240101-20250101,160,33.23,1.17,1.43,9.52,33.12,5.73
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W2,test,20240101-20250101,160,33.23,1.17,1.43,2,33.12,5.73
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W3,train,20220101-20250101,477,167.38,1.04,1.41,15.39,38.75,5.16
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W3,train,20220101-20250101,477,167.38,1.04,1.41,9,38.75,5.16
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W3,test,20250101-20260401,176,48.80,1.14,1.49,0,37.55,4.93
V4_G3_P016,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=True",W3,test,20250101-20260401,176,48.80,1.14,1.49,12.00,37.55,4.93
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W1,train,20200101-20230101,557,314.07,1.09,1.35,0,60.86,4.67
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W1,train,20200101-20230101,557,314.07,1.09,1.35,13.30,60.86,4.67
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W1,test,20230101-20240101,201,71.48,1.28,1.39,3,71.48,7.56
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W1,test,20230101-20240101,201,71.48,1.28,1.39,18.53,71.48,7.56
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W2,train,20210101-20240101,566,297.28,1.07,1.36,1,58.38,4.87
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W2,train,20210101-20240101,566,297.28,1.07,1.36,18.51,58.38,4.87
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W2,test,20240101-20250101,159,28.90,0.95,1.33,1,28.81,4.15
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W2,test,20240101-20250101,159,28.90,0.95,1.33,10.51,28.81,4.15
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W3,train,20220101-20250101,471,145.65,0.88,1.33,2,34.89,4.00
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W3,train,20220101-20250101,471,145.65,0.88,1.33,18.52,34.89,4.00
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W3,test,20250101-20260401,172,43.62,1.00,1.42,1,33.69,3.82
V4_G3_P017,group3_ema_slope,"G3 EMA slope p=8 th=0.002 stair=False",W3,test,20250101-20260401,172,43.62,1.00,1.42,13.81,33.69,3.82
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W1,train,20200101-20230101,551,231.20,0.97,1.31,3,49.28,4.61
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W1,train,20200101-20230101,551,231.20,0.97,1.31,13.23,49.28,4.61
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W1,test,20230101-20240101,190,85.88,1.49,1.52,14.87,85.88,9.11
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W1,test,20230101-20240101,190,85.88,1.49,1.52,7,85.88,9.11
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W2,train,20210101-20240101,556,305.51,1.15,1.41,8,59.47,5.67
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W2,train,20210101-20240101,556,305.51,1.15,1.41,14.88,59.47,5.67
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W2,test,20240101-20250101,153,29.14,1.04,1.39,11.50,29.05,5.08
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W2,test,20240101-20250101,153,29.14,1.04,1.39,0,29.05,5.08
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W3,train,20220101-20250101,454,146.45,0.95,1.39,14.89,35.04,4.78
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W3,train,20220101-20250101,454,146.45,0.95,1.39,9,35.04,4.78
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W3,test,20250101-20260401,162,44.65,1.03,1.47,11.61,34.46,4.67
V4_G3_P018,group3_ema_slope,"G3 EMA slope p=8 th=0.003 stair=True",W3,test,20250101-20260401,162,44.65,1.03,1.47,1,34.46,4.67
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,train,20200101-20230101,567,229.36,0.99,1.31,4,49.00,4.64
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,train,20200101-20230101,567,229.36,0.99,1.31,12.84,49.00,4.64
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,test,20230101-20240101,206,88.93,1.56,1.50,3,88.93,9.48
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W1,test,20230101-20240101,206,88.93,1.56,1.50,17.03,88.93,9.48
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,train,20210101-20240101,579,305.97,1.17,1.40,5,59.53,5.69
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,train,20210101-20240101,579,305.97,1.17,1.40,17.05,59.53,5.69
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,9.41,37.40,6.35
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,1,37.40,6.35
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,train,20220101-20250101,484,177.79,1.08,1.43,2,40.53,5.44
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,train,20220101-20250101,484,177.79,1.08,1.43,17.12,40.53,5.44
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,test,20250101-20260401,180,51.50,1.19,1.50,5,39.55,5.03
V4_G6_P001,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=25 th=0.3",W3,test,20250101-20260401,180,51.50,1.19,1.50,12.45,39.55,5.03
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W1,train,20200101-20230101,570,223.17,0.95,1.29,7,48.06,4.55
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W1,train,20200101-20230101,570,223.17,0.95,1.29,12.47,48.06,4.55
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W1,test,20230101-20240101,206,96.04,1.62,1.52,6,96.04,9.69
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W1,test,20230101-20240101,206,96.04,1.62,1.52,13.46,96.04,9.69
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W2,train,20210101-20240101,581,300.97,1.17,1.40,5,58.87,5.65
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W2,train,20210101-20240101,581,300.97,1.17,1.40,13.45,58.87,5.65
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W2,test,20240101-20250101,163,41.64,1.40,1.53,1,41.51,6.99
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W2,test,20240101-20250101,163,41.64,1.40,1.53,9.41,41.51,6.99
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W3,train,20220101-20250101,484,194.60,1.14,1.45,13.40,43.31,5.68
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W3,train,20220101-20250101,484,194.60,1.14,1.45,0,43.31,5.68
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W3,test,20250101-20260401,179,51.45,1.18,1.50,9,39.51,4.96
V4_G6_P002,group6_dynamic_dc,"G6 dynDC lb=50 s=14 L=40 th=0.5",W3,test,20250101-20260401,179,51.45,1.18,1.50,11.89,39.51,4.96
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,train,20200101-20230101,570,256.75,1.06,1.33,11.00,53.04,4.96
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,train,20200101-20230101,570,256.75,1.06,1.33,0,53.04,4.96
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,test,20230101-20240101,207,87.81,1.54,1.49,16.02,87.81,9.23
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W1,test,20230101-20240101,207,87.81,1.54,1.49,2,87.81,9.23
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,train,20210101-20240101,580,319.94,1.19,1.41,15.98,61.34,5.63
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,train,20210101-20240101,580,319.94,1.19,1.41,8,61.34,5.63
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,train,20220101-20250101,484,190.26,1.13,1.45,16.03,42.60,5.62
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,train,20220101-20250101,484,190.26,1.13,1.45,3,42.60,5.62
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,test,20250101-20260401,177,52.54,1.20,1.51,11.96,40.32,4.98
V4_G6_P003,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=40 th=0.7",W3,test,20250101-20260401,177,52.54,1.20,1.51,6,40.32,4.98
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W1,train,20200101-20230101,567,221.47,0.95,1.30,14.31,47.80,4.44
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W1,train,20200101-20230101,567,221.47,0.95,1.30,1,47.80,4.44
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W1,test,20230101-20240101,204,92.25,1.61,1.53,16.87,92.25,9.64
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W1,test,20230101-20240101,204,92.25,1.61,1.53,7,92.25,9.64
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W2,train,20210101-20240101,578,306.20,1.18,1.40,16.86,59.56,5.77
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W2,train,20210101-20240101,578,306.20,1.18,1.40,6,59.56,5.77
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,9.41,37.40,6.35
V4_G6_P004,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=30 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,1,37.40,6.35
